nta,Monday|0,Monday|1,Monday|2,Monday|3,Monday|4,Monday|5,Monday|6,Monday|7,Monday|8,Monday|9,Monday|10,Monday|11,Monday|12,Monday|13,Monday|14,Monday|15,Monday|16,Monday|17,Monday|18,Monday|19,Monday|20,Monday|21,Monday|22,Monday|23,Tuesday|0,Tuesday|1,Tuesday|2,Tuesday|3,Tuesday|4,Tuesday|5,Tuesday|6,Tuesday|7,Tuesday|8,Tuesday|9,Tuesday|10,Tuesday|11,Tuesday|12,Tuesday|13,Tuesday|14,Tuesday|15,Tuesday|16,Tuesday|17,Tuesday|18,Tuesday|19,Tuesday|20,Tuesday|21,Tuesday|22,Tuesday|23,Wednesday|0,Wednesday|1,Wednesday|2,Wednesday|3,Wednesday|4,Wednesday|5,Wednesday|6,Wednesday|7,Wednesday|8,Wednesday|9,Wednesday|10,Wednesday|11,Wednesday|12,Wednesday|13,Wednesday|14,Wednesday|15,Wednesday|16,Wednesday|17,Wednesday|18,Wednesday|19,Wednesday|20,Wednesday|21,Wednesday|22,Wednesday|23,Thursday|0,Thursday|1,Thursday|2,Thursday|3,Thursday|4,Thursday|5,Thursday|6,Thursday|7,Thursday|8,Thursday|9,Thursday|10,Thursday|11,Thursday|12,Thursday|13,Thursday|14,Thursday|15,Thursday|16,Thursday|17,Thursday|18,Thursday|19,Thursday|20,Thursday|21,Thursday|22,Thursday|23,Friday|0,Friday|1,Friday|2,Friday|3,Friday|4,Friday|5,Friday|6,Friday|7,Friday|8,Friday|9,Friday|10,Friday|11,Friday|12,Friday|13,Friday|14,Friday|15,Friday|16,Friday|17,Friday|18,Friday|19,Friday|20,Friday|21,Friday|22,Friday|23,Saturday|0,Saturday|1,Saturday|2,Saturday|3,Saturday|4,Saturday|5,Saturday|6,Saturday|7,Saturday|8,Saturday|9,Saturday|10,Saturday|11,Saturday|12,Saturday|13,Saturday|14,Saturday|15,Saturday|16,Saturday|17,Saturday|18,Saturday|19,Saturday|20,Saturday|21,Saturday|22,Saturday|23,Sunday|0,Sunday|1,Sunday|2,Sunday|3,Sunday|4,Sunday|5,Sunday|6,Sunday|7,Sunday|8,Sunday|9,Sunday|10,Sunday|11,Sunday|12,Sunday|13,Sunday|14,Sunday|15,Sunday|16,Sunday|17,Sunday|18,Sunday|19,Sunday|20,Sunday|21,Sunday|22,Sunday|23,KM4,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9,PCA10,PCA11,PCA12,PCA13,PCA14,PCA15,PCA16,PCA17,PCA18,PCA19,PCA20,PCA21,PCA22,PCA23,PCA24,PCA25,PCA26,PCA27,PCA28,PCA29,PCA30,PCA31,PCA32,PCA33,PCA34,PCA35,PCA36,PCA37,PCA38,PCA39,PCA40,PCA41,PCAKKM4
BK,0.00440575,0.0028406509999999996,0.001985154,0.0015465610000000001,0.0018122829999999998,0.002381936,0.003857754,0.006105027,0.007527349,0.00690887,0.005737111,0.005232462,0.005285458000000001,0.005376031,0.0056695040000000006,0.00588194,0.00602483,0.006623995,0.007038814,0.006833764,0.0063512740000000005,0.006038875,0.00575956,0.004911869,0.0033537529999999997,0.002013648,0.001323845,0.001025928,0.0013547639999999998,0.002101376,0.0037973729999999997,0.006408553000000001,0.00791348,0.00711796,0.005804539,0.005264205,0.005321581,0.005417988,0.005817259,0.006113899999999999,0.006222816999999999,0.0070446,0.007605364,0.007504754000000001,0.0069395459999999996,0.006736581,0.00652261,0.0056757909999999995,0.003892035,0.002291314,0.00148668,0.001136315,0.0014260229999999998,0.00213779,0.003888333,0.006575234,0.00815803,0.007409995,0.006059369,0.005515381999999999,0.005569202,0.005640493000000001,0.00601426,0.006166734,0.006324025,0.007255871999999999,0.007789095,0.007737053000000001,0.007218942,0.007020017,0.007029699,0.006250034000000001,0.004267806,0.002544657,0.001659146,0.001253831,0.0015011929999999998,0.002194632,0.003991238,0.006670817,0.008247294,0.007508568,0.0062009330000000005,0.005662377,0.0056386990000000005,0.005724828,0.006138353,0.0063934740000000006,0.006555645,0.007476923000000001,0.008175485,0.008187413000000001,0.007726726,0.007688793,0.007854164,0.007169695,0.005294411999999999,0.003352654,0.0022648570000000003,0.00168187,0.001822821,0.002311436,0.003980587,0.006615946,0.008275771999999999,0.007667281,0.006453193,0.006031344,0.005984861,0.006154306,0.006650436,0.006928523000000001,0.007178391,0.008148882,0.009131883,0.009590405,0.009229858,0.009186301,0.009636871,0.010212131999999999,0.009361438,0.007470033,0.005742988,0.004360426,0.0034393740000000003,0.002481295,0.0027848020000000003,0.0036661320000000003,0.004883985,0.006043768000000001,0.006586055,0.007103206999999999,0.007451305,0.00765745,0.007911546,0.008201591,0.008364429,0.009073978,0.010124806,0.010761046000000002,0.010538299,0.010646936999999999,0.011074163,0.011665368999999998,0.010824475,0.00906968,0.00670584,0.005153240999999999,0.003973668,0.002554983,0.002466849,0.0031169009999999996,0.003982485,0.005314795,0.00652253,0.007180765,0.007268661,0.007460486999999999,0.007611812,0.007689021,0.00762786,0.007780755,0.008040069,0.007834083,0.00743077,0.007205724,0.006996296999999999,0.006045148,0,0.011174659383290082,0.0025128037569188697,-0.0018755283630700744,0.00048122185711494076,0.00025347236765982297,0.0013228652176176738,-9.985832031561203e-05,-0.00043847662944240345,-0.000324664987012546,-0.000748136709931036,-0.0004444129191971371,0.0004909897233735551,3.023134794299238e-05,-3.554786686939384e-05,-3.256802770665499e-05,0.00010472287756932159,-0.0001849786724650811,-9.471122561418953e-05,-0.00014729660382250398,9.261724489518094e-05,-0.00011363928495656507,-0.0002509582303929962,-5.1146732416461066e-05,0.00012089496420334889,4.029779275900349e-06,5.820696162374487e-05,2.455958934398104e-07,9.494689552243622e-05,8.403292756651373e-05,-7.65853470122928e-05,1.0019978199982838e-05,-3.4155075837519974e-05,-6.416899314357943e-05,-9.218801789764757e-06,-9.366916801864846e-05,-5.211181086731969e-05,9.56588820047994e-06,6.411120274400506e-06,-0.00013217658701933908,-1.9188809331412794e-05,1.5133939379948644e-05,1
BX,0.004524523,0.003060716,0.002154926,0.001740606,0.001993037,0.002837825,0.004712365,0.007859492,0.00984168,0.008319959,0.006782425,0.005965758000000001,0.005984576,0.0063662269999999995,0.006641022,0.006685375,0.006481801999999999,0.0069223259999999995,0.006520147,0.00592224,0.005607139000000001,0.005334514,0.0050605120000000005,0.004516637,0.0032428409999999998,0.002063801,0.0013952970000000002,0.001153631,0.001535031,0.002526647,0.004603549,0.008352670999999999,0.010319921999999999,0.008593211,0.006984911999999999,0.006172084,0.006219149,0.006593498000000001,0.006937054000000001,0.006960128,0.006839003000000001,0.0073863819999999995,0.0068846490000000005,0.006320747,0.00581793,0.0056354280000000005,0.005184933,0.004580517,0.003320949,0.002125094,0.001439983,0.001206495,0.001534864,0.0025319039999999998,0.004622825,0.008405786,0.01056914,0.008946572,0.007280694,0.00638229,0.006486851,0.006880518,0.0072466480000000005,0.007134785,0.006932465,0.00749983,0.007044911,0.00638955,0.0059803619999999995,0.005809835,0.005324041,0.004731308,0.0034410309999999998,0.002222144,0.001545212,0.001287648,0.001600705,0.002656617,0.004761725,0.008492113,0.010694354,0.008895293,0.007397730999999999,0.00653425,0.006559326,0.006916693000000001,0.007298719,0.007240848,0.007297509000000001,0.00793326,0.007552026,0.007058221,0.0066525790000000005,0.00653717,0.006069568000000001,0.00548034,0.004089633,0.002752958,0.0019457629999999999,0.001600788,0.001884596,0.00286069,0.004965381,0.008648119000000001,0.011018175,0.009421685,0.007754346999999999,0.007023173000000001,0.006946317,0.007233296,0.007638646,0.0077580190000000005,0.0077445,0.008439331999999999,0.008645281999999999,0.00856271,0.008368109,0.008322129000000001,0.008383922,0.008127611,0.006855659,0.005239225,0.0039435320000000005,0.003194878,0.002957608,0.0029245720000000003,0.003702291,0.004964703,0.006415301,0.007284555,0.006890701,0.006769692,0.006936673000000001,0.007271128000000001,0.007583804,0.007793481999999999,0.007705918000000001,0.008018799,0.008313299,0.008690492,0.00898622,0.009249157,0.009275521,0.009158646,0.008020191,0.006605044,0.004946772,0.00405922,0.003430143,0.002790258,0.00316569,0.003784615,0.004148339,0.005286875999999999,0.006131485999999999,0.00625139,0.006072782,0.006274888,0.006676233,0.006829745999999999,0.00660619,0.006663993000000001,0.0067492640000000005,0.006786721999999999,0.00687928,0.006879115999999999,0.006642296,0.005966796999999999,1,-0.00223536790933581,-0.0019098846898535713,0.0004929392955447234,0.0009869954278846264,-0.0007472661510621537,0.00039627718343251045,-0.0017111914965686939,0.0016188685658593074,0.0008681288031463835,0.00023875259508609762,-0.0002770169338802388,-0.00013598941729946345,0.00010476464998666646,-0.0002578413248688573,0.00015865235041404206,0.0001319321345708021,-2.7605714890641335e-05,-0.0003533186218651129,0.0002852871654561928,-0.00018980404204998845,0.00014868801023831788,2.204481081544007e-06,0.00020800568526862641,-2.242195159552156e-05,9.927601205128066e-05,-0.0001299035846773815,8.588149270104298e-05,-0.00022124893864638992,0.00014477479744454453,3.332743286760324e-05,4.840710053075506e-06,-0.00011750353719753608,7.46349010448179e-05,-4.4503003548838073e-05,-3.9488832846321715e-06,-2.973644007486378e-05,-4.692991157467138e-06,7.940317535578789e-05,-2.7105010892932707e-05,-2.3547427291101647e-05,-7.91053618092695e-05,3
MN,0.0028436309999999997,0.0018685429999999999,0.001309611,0.0009679760000000001,0.001109678,0.001623753,0.0034552990000000002,0.005831443,0.007190441,0.006688724,0.00565882,0.005608534,0.005842826999999999,0.005890991999999999,0.006325926,0.006641200999999999,0.006611714,0.007891888,0.00897121,0.008272652,0.007599595,0.007263835,0.0063492309999999995,0.00448334,0.002878532,0.001676489,0.0010609319999999999,0.000732389,0.0008917739999999999,0.001541935,0.003667213,0.006541704000000001,0.008053793,0.00726637,0.00608446,0.005988908,0.006275327,0.006336825999999999,0.006881935,0.007149305999999999,0.006999135,0.008432718,0.009749678000000001,0.00926566,0.008770338,0.008701626,0.007837511,0.005729264,0.003616977,0.002077012,0.001313884,0.000895092,0.000999473,0.001586806,0.003745218,0.006722171,0.008351273000000001,0.007613788000000001,0.006353004000000001,0.006305162,0.0066184569999999995,0.006640933000000001,0.006953101,0.007116956,0.006980603,0.008589542,0.00992862,0.009644267,0.009106785,0.009062651,0.008390104,0.0064318380000000005,0.0041170320000000005,0.002401085,0.0014914820000000001,0.00100911,0.001083413,0.001635108,0.003778518,0.006744476,0.008328943,0.007603772,0.0064545309999999995,0.006403619,0.0066428519999999994,0.00668631,0.007176671999999999,0.007306418,0.007105975,0.008607921999999999,0.010033278,0.009993988,0.009572206,0.009670349,0.009270559,0.0077574440000000005,0.005456816,0.003455819,0.002220941,0.0014821729999999998,0.001385419,0.0017118810000000002,0.0035767620000000003,0.0062888630000000004,0.007936992,0.007518958,0.006538441,0.006583843000000001,0.006815531,0.006812581,0.007294760999999999,0.007334643,0.00721623,0.00864444,0.009957202,0.010379095,0.009356175999999999,0.009060534,0.009426766999999999,0.009204625,0.007984057,0.006383636,0.004975174000000001,0.0035330279999999997,0.00236706,0.0013974220000000002,0.0017327000000000002,0.002481638,0.003679965,0.005134153,0.0061743580000000005,0.006949655,0.007516327,0.007696550999999999,0.0075370509999999995,0.007739699,0.0078106669999999994,0.00865158,0.009488732,0.009968306,0.008776505,0.008522364000000001,0.009123468000000001,0.009219923,0.008141198,0.006979304,0.00527218,0.00398329,0.002620621,0.001390806,0.001433241,0.001908647,0.0028505640000000003,0.004185263,0.005560186999999999,0.006560267,0.007133734,0.007171227,0.007103361,0.006929322,0.006935521,0.007218578000000001,0.007400343,0.0067752640000000005,0.006112815,0.00582632,0.0052045120000000005,0.0040664590000000006,0,0.0060981338669857535,0.012502082516913857,-0.001968260340686777,0.0031767550604061587,0.0015020918842820587,-0.0034911872606315907,0.0019447745026246173,0.0003200562267528691,-9.900270683494096e-05,0.00035806709621466395,0.0008957116246270135,-0.00025454888704609213,-0.00016719605452104145,-6.585764948019772e-05,0.0005745279226352428,0.00015351463684108537,0.00022714291136071308,-4.10647125963646e-05,0.00010526892538140464,-0.00014577746510040528,3.8307858366291624e-05,0.0001860115130782761,9.965874681596768e-05,-0.00013173318561803438,-4.872076378544634e-06,-5.297547079327127e-05,0.00013967156607804423,-0.0001792259367118533,-2.249713807147815e-05,-8.806085502823498e-05,2.1570108014635005e-05,0.00016071751946011557,6.90354846983986e-05,-7.979061082969247e-05,1.1356423798741432e-05,0.0001340528135078043,-1.1736802365422612e-05,0.00011386130942368977,1.5438866308029385e-05,-5.500020062596239e-05,8.436106232995263e-05,1
QN,0.00515523,0.003124417,0.001882147,0.001619194,0.002136574,0.0030361159999999997,0.00461125,0.006629001,0.007893018,0.007269989,0.006577866,0.006093253000000001,0.0060610080000000005,0.006446276,0.007099441999999999,0.007082548,0.007211507,0.007387429,0.007360126999999999,0.007027014,0.006777757,0.006810275,0.006495506,0.005766965,0.004073257,0.002295421,0.0013218639999999999,0.00114406,0.001605135,0.002602502,0.004218657,0.006539158000000001,0.007681018,0.0069698469999999995,0.006316455,0.005793429,0.0058427719999999995,0.006216498000000001,0.006782065,0.0069098,0.007064996,0.007353188,0.007396228,0.0072356569999999995,0.006913928000000001,0.006949869,0.006510630999999999,0.005669208,0.0039807390000000005,0.0022844000000000002,0.001380346,0.001193335,0.0016063370000000002,0.002560778,0.004155096,0.006429519,0.007571787,0.006929551,0.006239288000000001,0.005786036,0.005873294,0.006258064,0.006851659,0.006944336,0.007113932,0.007474098,0.007568068000000001,0.007333369,0.007049191,0.007058579000000001,0.00668424,0.005815243,0.00414022,0.0023083920000000003,0.001425244,0.001284607,0.0017486070000000001,0.002684975,0.00435222,0.006507956,0.007670542,0.0069882830000000005,0.006377521999999999,0.005976810999999999,0.006056949,0.006470676,0.007115383,0.007225021999999999,0.00748208,0.008020209,0.008088237,0.007979369,0.007663013000000001,0.007843516,0.0075967759999999995,0.006663196999999999,0.00498128,0.003036842,0.0018565,0.001572662,0.00200732,0.0028339579999999997,0.004481066,0.006569794,0.007915014,0.007342756999999999,0.006688026999999999,0.006310151,0.006412579,0.006900071999999999,0.007706981999999999,0.007909866,0.008272345,0.008743829,0.009082996999999999,0.009107011,0.008848456999999999,0.008951271,0.00892542,0.008597295,0.007164168,0.00525121,0.0037665999999999997,0.0031244909999999996,0.0031891,0.002865898,0.003520267,0.004207273,0.0055062209999999995,0.00628627,0.006625001,0.006705318,0.0069186790000000005,0.007271626999999999,0.0076611959999999995,0.00796622,0.007805586999999999,0.008262635,0.008498089,0.008728048,0.008674563,0.008880004,0.008778751999999999,0.008737037,0.007229889000000001,0.00573569,0.004295666,0.0037769459999999998,0.0036868179999999997,0.0028139709999999997,0.0030287340000000004,0.003318674,0.004002388,0.005279488000000001,0.006314103000000001,0.006335928,0.006655615,0.007112752,0.007559899,0.007743804,0.007900944,0.007872444000000001,0.00801866,0.007897896,0.008022931,0.008110301,0.007947332,0.007120739,0,0.003780887993444614,0.005225154300961462,-0.001260360152867892,0.00017899427674807457,-0.005918799666799722,0.0017332589849473408,0.00018819683270629152,0.0015763901942123727,0.00065281518779478,-0.0011190019630315155,-1.1968244246877607e-05,-0.0007106349727094168,0.0004960069568155424,-0.0012622569041019088,7.19387926172563e-05,-0.0006283900848840679,-0.00024378989962541912,-0.0003473410256241108,0.0007199307001117445,0.0002556502003763871,0.0002738411221544434,0.0008865066879496828,-0.0008697227019943432,0.0007335188876519087,0.00019913460605380334,0.0003414976398038878,-0.0005532437178627004,0.0008278342871763591,-0.0004230613821872902,0.0004105966222323654,0.0006594987770454722,-0.00025520252479603714,0.00031669866676153154,-5.675121758151973e-05,0.0004116514740268751,-0.00039738691448854864,-3.101691703892784e-05,0.00016385245172033998,0.000190618175632072,-0.0003673003801429695,-4.5817256141635725e-05,1
SI,0.003155438,0.002426082,0.00175944,0.001473031,0.0018117839999999999,0.002615211,0.004874386,0.008115252,0.009972466999999999,0.008322652,0.007100969,0.006912334,0.00756268,0.007426389,0.00779477,0.007601197,0.007294541999999999,0.006791845,0.005945951,0.005250668000000001,0.004658097,0.004273914,0.003817635,0.002968778,0.002138192,0.00153377,0.001092305,0.00105922,0.001536239,0.002527807,0.005004257,0.00817846,0.009775931,0.00868807,0.007647121999999999,0.007424414,0.007410587,0.007542928000000001,0.008414994,0.008156732,0.007969085,0.007383428,0.006470869000000001,0.005787931999999999,0.004963765,0.004549953,0.004081823,0.003369257,0.002348554,0.001610804,0.001195511,0.001098231,0.0014596989999999998,0.002450279,0.0051104259999999995,0.008340923,0.010576888999999999,0.008837201,0.007849583,0.007511324000000001,0.008066859000000001,0.007852052,0.008461412,0.008217964,0.007991306,0.007417007,0.006564199000000001,0.005737069,0.005120302,0.004767229,0.0044936590000000005,0.003606285,0.0026606409999999996,0.001966346,0.0014671060000000001,0.0013811829999999998,0.0016172229999999999,0.002512992,0.004990925,0.008408081,0.009988762,0.008777943,0.007888594,0.007776993,0.007737489,0.007827362,0.008564618000000001,0.008453511,0.008412031,0.007847608,0.007152325,0.006346923000000001,0.005642258000000001,0.005396835,0.005201781,0.004389466,0.003355924,0.0025085479999999998,0.001907089,0.0015599420000000001,0.001691789,0.0026161979999999997,0.005047713,0.008603135,0.01058232,0.009081636,0.008509312,0.008093525,0.008175497,0.008439685,0.009330022,0.009356686999999999,0.009280146999999999,0.008875718000000001,0.008584864000000001,0.008689058000000001,0.007865385,0.007719711,0.008198706,0.007848595,0.006616701,0.005424366999999999,0.004467012,0.003450064,0.002710246,0.002548426,0.0035561679999999997,0.005274175,0.00705662,0.007086173,0.0072305519999999995,0.007527061,0.00834779,0.007931127,0.008222306,0.008341976,0.008320658,0.00816659,0.008613291,0.008930148,0.008588097,0.008610384,0.008855537,0.008764451999999999,0.007620083000000001,0.0066685419999999995,0.004996561,0.0039374629999999996,0.0028391209999999996,0.002283409,0.0029534609999999997,0.003738337,0.00440742,0.005479599,0.00642678,0.006535791,0.006311956,0.0065168959999999995,0.006664181,0.006679685,0.006359921,0.006174845,0.005960215,0.005675819,0.005505278000000001,0.0050547,0.004815362,0.004107035,1,-0.007456353716971458,-0.002000477770843871,0.004027021396973882,-0.00487499607877032,0.0021748702749624844,-0.000621278012387257,0.0013935785128957696,0.00045739269483381634,0.0006330471841688012,-0.0008402612652604538,0.00023467270069395517,0.00011887125908225811,0.00013589540451359948,0.00025478184876333076,-3.17635695162442e-05,-8.029978151514298e-05,0.0002378598662775107,3.9990789864345074e-05,3.951355014091157e-05,0.0007540621484803763,2.2250410117005683e-06,-8.434989239744606e-05,0.00014737864221742012,0.0005085555537739317,0.0001824497152524936,-6.1010789699309106e-06,0.0002730340886276826,-0.0002578555876134429,-0.00034125032529825895,-0.00011693277921817886,-0.00020091022555067143,0.00021777387914087446,8.538556329786683e-05,6.912479513482202e-05,0.00012686170710548295,-8.851077997165376e-05,0.00011875023313973744,-0.00018044935234220249,-6.429589581256404e-06,-1.98661043830655e-05,-2.3421894096930826e-05,3
NYC,0.003569526,0.002308706,0.0015769739999999999,0.001222733,0.001447155,0.00204897,0.0037852859999999997,0.006150673000000001,0.007557176,0.006936213,0.005886803,0.005636746999999999,0.005788321,0.005912585,0.0063381190000000006,0.006566911,0.00657658,0.007509529,0.008196909,0.007647068000000001,0.007092885,0.006815015,0.006149058000000001,0.004728383,0.003149245,0.001849694,0.001169588,0.000875059,0.001124618,0.001866169,0.0038415429999999998,0.006657985999999999,0.008152835,0.007304013000000001,0.006137974,0.005849,0.006041553000000001,0.006174489,0.00668235,0.006915576,0.006856681999999999,0.007945689,0.008804791,0.008428877,0.007941088,0.007850805,0.007197866999999999,0.005613283,0.0036878859999999996,0.0021455479999999997,0.001363603,0.0010040539999999999,0.0012022839999999999,0.0018942520000000001,0.0038989640000000004,0.006787733000000001,0.008385616,0.007588441,0.006359313,0.006100684,0.006321435,0.006426993000000001,0.00679407,0.00692375,0.006878006999999999,0.008104016,0.0089818,0.008717365999999999,0.008226204,0.00814912,0.007660376,0.00617447,0.004090362,0.002399953,0.001517823,0.001114338,0.001291513,0.001959938,0.003973945,0.0068362069999999995,0.00840764,0.007604677,0.0064739969999999996,0.006225493,0.006376895,0.006500929,0.006991157,0.00712662,0.007074973000000001,0.008263613000000001,0.009227025,0.009150321999999999,0.008734772,0.008800785,0.008523761,0.007314903,0.005250601,0.003323607,0.0021585529999999997,0.0015408079999999998,0.0015887,0.002063278,0.003883246,0.006573321,0.00823763,0.007671023000000001,0.006642865,0.006484835,0.0066237530000000005,0.00674138,0.007266501999999999,0.007378531,0.007401328,0.008551317,0.009581878,0.009918868,0.009183709,0.009007649,0.009315871,0.009225826999999999,0.008042408000000001,0.006346991,0.00487957,0.003608509,0.002723013,0.001914932,0.002323166,0.0031318979999999997,0.004369245,0.005626892,0.006370306,0.006936264,0.007387255,0.007602964,0.007631471,0.007864191999999999,0.007909352,0.008629864000000001,0.009384851999999999,0.009852007,0.009107331,0.009021901,0.009452593,0.009606711,0.008510582,0.007175988,0.005385179,0.004180336,0.003076991,0.001906458,0.00197548,0.002471172,0.0033205920000000002,0.004631285,0.005888226999999999,0.006624054,0.0070130240000000005,0.00714853,0.007226003000000001,0.007171875,0.007166926999999999,0.007364699999999999,0.007546814000000001,0.007117944,0.0066672,0.006461988,0.006009148000000001,0.004984008,0,0.0060518629197747345,0.008520421157124902,-0.0016406844683424294,0.002062144640852724,0.00011685870877438457,-0.0015901898968816042,0.0010576431858458542,0.0004409148847759235,3.390779806059694e-05,-6.280774341231646e-05,0.00043385268186075035,-0.00016479786173911523,-1.9919645948573127e-05,-0.00023205487907901708,0.0003595813475147933,3.68577099853421e-05,6.848050788798213e-05,-0.00011424406698810701,0.00015273194392409497,-4.509631012745536e-05,4.9090447389020564e-05,0.00018268377811065848,-5.001915556682659e-05,4.315364418897842e-05,3.277855328732465e-05,1.529609881936975e-05,1.7826442589527997e-05,3.249871910109002e-06,-4.586334191708761e-05,-1.0621483087411901e-05,0.000102085306986434,4.872608252304827e-05,7.766480824578644e-05,-6.000088417767762e-05,4.476051215511074e-05,1.485081858466223e-05,-9.007118743541706e-06,9.608382146950851e-05,7.947090169652866e-06,-8.752428500642506e-05,4.1445238294220755e-05,1
ALLERTON-PELHAM GARDENS,0.004113588,0.002579486,0.001670002,0.001510581,0.001845104,0.0032093309999999997,0.0054987230000000005,0.008062528000000001,0.009447663,0.007918788000000001,0.007396096,0.006580696,0.006504905,0.006936126,0.007134749,0.00715043,0.006700915,0.007069413,0.006293215,0.005882900999999999,0.005025686,0.0049133070000000004,0.004445498,0.004249488,0.002955825,0.001709204,0.001183898,0.00123094,0.0014295629999999998,0.003091725,0.005608488000000001,0.008726346999999999,0.009959901,0.008208881999999999,0.007236674,0.007207926,0.006970100999999999,0.00721054,0.007662669,0.007176565,0.00673489,0.007571196999999999,0.006753184000000001,0.005848926,0.005273965,0.004800928,0.004390615,0.0044219770000000005,0.0026761840000000003,0.0015942110000000001,0.001113335,0.00115515,0.0015889839999999999,0.003298188,0.00571564,0.008893609,0.010278743,0.008402278000000001,0.007819476,0.007623466999999999,0.007187019,0.007908334,0.007863905,0.0072209940000000005,0.007032824,0.007913561,0.006656486,0.006005734,0.005595421,0.005169427,0.004685936,0.004335732,0.002825152,0.001858171,0.001369454,0.001275369,0.001581144,0.0034602229999999997,0.005817565,0.00891713,0.010323172,0.008742028,0.00782993,0.007728005,0.007095548,0.007581651,0.008070369,0.007241900999999999,0.007568584000000001,0.00802594,0.006988396,0.0063533240000000005,0.005979600000000001,0.005592806999999999,0.004921148,0.0049028529999999996,0.003656232,0.002315527,0.001641254,0.0014975129999999998,0.001683069,0.003507265,0.006167769,0.008998147,0.01087984,0.009638445,0.008407505,0.008214109,0.007887426,0.008185361,0.008370917,0.008263765,0.007973671,0.008734188,0.008383984,0.007571196999999999,0.007592105,0.0071190690000000004,0.007704484,0.007633921,0.005820621999999999,0.004418032,0.003341088,0.00268723,0.002317992,0.003084673,0.004612907,0.005392409,0.006982181999999999,0.007666811,0.00772835,0.008212975,0.007779633,0.007941175,0.007910405,0.00813605,0.007687324000000001,0.007559115999999999,0.008184769,0.008138614,0.007961688,0.007866814,0.008379645,0.008523237,0.006956541,0.005382151999999999,0.003974434000000001,0.003141085,0.002492355,0.002712871,0.003623145,0.004292388,0.004707780999999999,0.005938573000000001,0.007105261999999999,0.007418088000000001,0.0068129490000000004,0.006351401,0.007023209,0.007010388,0.0061693469999999995,0.006466788,0.006636021999999999,0.006507815,0.006118064,0.005956522,0.005715491999999999,0.005838571,1,-0.007811253088850638,-0.0030920192618001893,0.000807300866536671,-0.0013417306379216272,-0.0017609419308248818,0.00020428576949132682,0.0020590832198153475,0.0010925649177456883,-0.00043461300601461484,-0.001055840333728592,-0.0007594043305979172,0.00020238776049151403,0.0004477666587249831,-0.0011554788564581118,0.00031467622559548035,0.0012757055796030873,-6.383891512956834e-05,-0.0012077311543780204,0.0004219593757778181,-0.0006987099343436768,0.00044672139711750893,-0.000550087842619754,0.0002856904734710258,-5.725038830797199e-05,2.976266387250665e-05,0.0005563541319407201,0.00015823046131631128,-0.0001609476303386356,0.0002032918202777033,0.0006486158442102092,0.0004276751142278889,-0.00038057217490105574,0.00030271987071220455,-0.0005798836440519678,-2.1218687260527445e-05,-0.00029646500735801674,-9.060502311510159e-06,2.7682082151512064e-05,-0.00011995755267507144,-0.0002617418873134479,0.00019887829338008448,3
